original_data,sku,store_view_code,categories,product_websites,visibility,url_key
,MSH05-32-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-32-black
,MSH05-32-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-32-blue
,MSH05-32-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-32-gray
,MSH05-33-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-33-black
,MSH05-33-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-33-blue
,MSH05-33-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-33-gray
,MSH05-34-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-34-black
,MSH05-34-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-34-blue
,MSH05-34-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-34-gray
,MSH05-36-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-36-black
,MSH05-36-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-36-blue
,MSH05-36-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",hawkeye-yoga-short-36-gray
,MSH06-32-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-32-blue
,MSH06-32-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-32-gray
,MSH06-32-Red,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-32-red
,MSH06-33-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-33-blue
,MSH06-33-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-33-gray
,MSH06-33-Red,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-33-red
,MSH06-34-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-34-blue
,MSH06-34-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-34-gray
,MSH06-34-Red,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-34-red
,MSH06-36-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-36-blue
,MSH06-36-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-36-gray
,MSH06-36-Red,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",lono-yoga-short-36-red
,MSH07-32-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-32-black
,MSH07-32-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-32-blue
,MSH07-32-Purple,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-32-purple
,MSH07-33-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-33-black
,MSH07-33-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-33-blue
,MSH07-33-Purple,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-33-purple
,MSH07-34-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-34-black
,MSH07-34-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-34-blue
,MSH07-34-Purple,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-34-purple
,MSH07-36-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-36-black
,MSH07-36-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-36-blue
,MSH07-36-Purple,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",rapha-sports-short-36-purple
,MSH08-32-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-32-black
,MSH08-32-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-32-blue
,MSH08-32-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-32-green
,MSH08-33-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-33-black
,MSH08-33-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-33-blue
,MSH08-33-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-33-green
,MSH08-34-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-34-black
,MSH08-34-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-34-blue
,MSH08-34-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-34-green
,MSH08-36-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-36-black
,MSH08-36-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-36-blue
,MSH08-36-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",orestes-fitness-short-36-green
,MSH09-32-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-32-black
,MSH09-32-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-32-blue
,MSH09-32-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-32-green
,MSH09-33-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-33-black
,MSH09-33-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-33-blue
,MSH09-33-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-33-green
,MSH09-34-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-34-black
,MSH09-34-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-34-blue
,MSH09-34-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-34-green
,MSH09-36-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-36-black
,MSH09-36-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-36-blue
,MSH09-36-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/Performance Fabrics,Default Category",base,"Not Visible Individually",troy-yoga-short-36-green
,MSH10-32-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-32-blue
,MSH10-32-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-32-green
,MSH10-32-Purple,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-32-purple
,MSH10-33-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-33-blue
,MSH10-33-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-33-green
,MSH10-33-Purple,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-33-purple
,MSH10-34-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-34-blue
,MSH10-34-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-34-green
,MSH10-34-Purple,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-34-purple
,MSH10-36-Blue,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-36-blue
,MSH10-36-Green,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-36-green
,MSH10-36-Purple,default,"Default Category/Men/Bottoms/Shorts,Default Category/Collections/New Luma Yoga Collection,Default Category",base,"Not Visible Individually",sol-active-short-36-purple
,MSH11-32-Black,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-32-black
,MSH11-32-Blue,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-32-blue
,MSH11-32-Red,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-32-red
,MSH11-33-Black,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-33-black
,MSH11-33-Blue,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-33-blue
,MSH11-33-Red,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-33-red
,MSH11-34-Black,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-34-black
,MSH11-34-Blue,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-34-blue
,MSH11-34-Red,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-34-red
,MSH11-36-Black,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-36-black
,MSH11-36-Blue,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-36-blue
,MSH11-36-Red,default,"Default Category/Men/Bottoms/Shorts",base,"Not Visible Individually",arcadio-gym-short-36-red
,MSH12-32-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-32-black
,MSH12-32-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-32-gray
,MSH12-32-Red,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-32-red
,MSH12-33-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-33-black
,MSH12-33-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-33-gray
,MSH12-33-Red,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-33-red
,MSH12-34-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-34-black
,MSH12-34-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-34-gray
,MSH12-34-Red,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-34-red
,MSH12-36-Black,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-36-black
,MSH12-36-Gray,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-36-gray
,MSH12-36-Red,default,"Default Category/Men/Bottoms/Shorts,Default Category/Promotions/Men Sale,Default Category",base,"Not Visible Individually",pierce-gym-short-36-red
,WH01-XS-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-xs-green
,WH01-XS-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-xs-orange
,WH01-XS-Purple,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-xs-purple
,WH01-S-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-s-green
,WH01-S-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-s-orange
,WH01-S-Purple,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-s-purple
,WH01-M-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-m-green
,WH01-M-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-m-orange
,WH01-M-Purple,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-m-purple
,WH01-L-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-l-green
,WH01-L-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-l-orange
,WH01-L-Purple,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-l-purple
,WH01-XL-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-xl-green
,WH01-XL-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-xl-orange
,WH01-XL-Purple,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Collections/New Luma Yoga Collection,Default Category/Collections/Erin Recommends,Default Category",base,"Not Visible Individually",mona-pullover-hoodlie-xl-purple
,WH02-XS-Blue,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-xs-blue
,WH02-XS-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-xs-green
,WH02-XS-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-xs-orange
,WH02-S-Blue,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-s-blue
,WH02-S-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-s-green
,WH02-S-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-s-orange
,WH02-M-Blue,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-m-blue
,WH02-M-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-m-green
,WH02-M-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-m-orange
,WH02-L-Blue,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-l-blue
,WH02-L-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-l-green
,WH02-L-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-l-orange
,WH02-XL-Blue,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-xl-blue
,WH02-XL-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-xl-green
,WH02-XL-Orange,default,"Default Category/Women/Tops/Hoodies & Sweatshirts,Default Category/Promotions/Women Sale,Default Category",base,"Not Visible Individually",hera-pullover-hoodie-xl-orange
,WH03-XS-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-xs-green
,WH03-XS-Purple,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-xs-purple
,WH03-XS-Red,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-xs-red
,WH03-S-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-s-green
,WH03-S-Purple,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-s-purple
,WH03-S-Red,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-s-red
,WH03-M-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-m-green
,WH03-M-Purple,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-m-purple
,WH03-M-Red,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-m-red
,WH03-L-Green,default,"Default Category/Women/Tops/Hoodies & Sweatshirts",base,"Not Visible Individually",autumn-pullie-l-green
